
"Times Sq - 42 St"127,127,"34 St - Penn Station"128,128,0
"Fulton St"229,229,"Wall St"419,419,2723
"Fulton St"229,229,"High St"A40,A40,4802
"Fulton St"229,229,"Park Pl"228,228,0
"Fulton St"229,229,"Chambers St"M21,M21,0
"Fulton St"229,229,"Wall St"230,230,0
"Fulton St"229,229,"Chambers St"A36,A36,0
"Fulton St"229,229,"Brooklyn Bridge - City Hall"640,640,0
"Fulton St"229,229,"Broad St"M23,M23,0
"219 St"207,207,"225 St"206,206,374
"219 St"207,207,"Gun Hill Rd"208,208,0
"Franklin St"136,136,"Chambers St"137,137,722
"Franklin St"136,136,"Canal St"135,135,0
"Beach 90 St"H12,H12,"Beach 98 St"H13,H13,121
"Beach 90 St"H12,H12,"Broad Channel"H04,H04,0
"Wilson Av"L20,L20,"Halsey St"L19,L19,0
"Wilson Av"L20,L20,"Bushwick Av - Aberdeen St"L21,L21,0
"Far Rockaway - Mott Av"H11,H11,"Beach 25 St"H10,H10,0
"Elder Av"611,611,"Whitlock Av"612,612,0
"Elder Av"611,611,"Morrison Av- Sound View"610,610,2974
"Halsey St"L19,L19,"Wilson Av"L20,L20,211
"Halsey St"L19,L19,"Myrtle - Wyckoff Avs"L17,L17,0
"Saratoga Av"252,252,"Rockaway Av"253,253,303
"Saratoga Av"252,252,"Sutter Av - Rutland Rd"251,251,0
"181 St"A06,A06,"190 St"A05,A05,52
"181 St"A06,A06,"175 St"A07,A07,0
"25 Av"B22,B22,"Bay Pkwy"B21,B21,0
"25 Av"B22,B22,"Bay 50 St"B23,B23,0
"Botanic Garden"S04,S04,"Park Pl"S03,S03,0
"Botanic Garden"S04,S04,"Prospect Park"D26,D26,0
"125 St"621,621,"116 St"622,622,0
"125 St"621,621,"138 St - Grand Concourse"416,416,905
"125 St"621,621,"86 St"626,626,0
"125 St"621,621,"3 Av - 138 St"619,619,4394
"86 St"R44,R44,"77 St"R43,R43,0
"86 St"R44,R44,"Bay Ridge - 95 St"R45,R45,179
"Bay Ridge Av"R42,R42,"59 St"R41,R41,0
"Bay Ridge Av"R42,R42,"77 St"R43,R43,332
"Avenue I"F31,F31,"18 Av"F30,F30,0
"Avenue I"F31,F31,"Bay Pkwy"F32,F32,817
"Bay Pkwy"N07,N07,"20 Av"N06,N06,0
"Bay Pkwy"N07,N07,"Kings Hwy"N08,N08,535
"Parkchester"608,608,"St Lawrence Av"609,609,0
"Parkchester"608,608,"Castle Hill Av"607,607,885
"Queensboro Plaza"718,718,"Woodside - 61 St"712,712,8087
"Queensboro Plaza"718,718,"39 Av"R08,R08,3159
"Queensboro Plaza"718,718,"Court Sq"719,719,0
