
"Bushwick Av - Aberdeen St"L21,-15
"Nevins St"234,174
"Van Siclen Av"J23,14
"6 Av"L02,103
"33 St"632,1953
"Vernon Blvd - Jackson Av"721,941
"Sutter Av"L25,382
"Euclid Av"A55,-86
"Woodhaven Blvd"J15,-41
"Central Park North (110 St)"227,1484
"121 St"J12,108
"Avenue P"F34,43
"116 St"226,715
"Cathedral Pkwy (110 St)"A17,-115
"46 St"714,345
"Tremont Av"D07,593
"Classon Av"G34,180
"Lorimer St"M13,159
"Whitlock Av"612,80
"190 St"A05,518
"Eastchester - Dyre Av"501,50
"167 St"413,1908
"182-183 Sts"D06,449
"18 Av"F30,172
"Cathedral Pkwy"118,1400
"Knickerbocker Av"M09,-15
"Lexington Av/63 St"B08,1269
"Beach 105 St"H14,11
"Elmhurst Av"G13,541
"96 St"120,3794
"DeKalb Av"L16,62
"Myrtle - Willoughby Avs"G32,-207
"9 St"R33,-18
"Pennsylvania Av"255,-108
"96 St"A19,284
"Myrtle Av"M11,496
"135 St"A14,4805
"Newkirk Plaza"D31,913
"183 St"408,1226
"Atlantic Av - Barclays Ctr"235,5498
"Metropolitan Av"G29,-39
"125 St"116,1718
"Neptune Av"F39,-66
"Bowery"M19,104
"Beach 98 St"H13,0
"Rockaway Av"253,479
"116 St - Columbia University"117,1644
"Sutphin Blvd"F04,355
"Bleecker St"637,33
"103 St - Corona Plaza"706,170
"34 St - Penn Station"A28,1856
"163 St - Amsterdam Av"A10,-141
"Chambers St"A36,-829
"Hoyt St"233,-9
"Beach 25 St"H10,16
"67 Av"G09,-203
"Aqueduct - N Conduit Av"H02,326
"Briarwood - Van Wyck Blvd"F05,474
"Baychester Av"502,-182
"155 St"A11,102
"Lexington Av/53 St"F11,2462
"Kings Hwy"D35,681
"Dyckman St"A03,-103
"Parkside Av"D27,-87
"Jefferson St"L15,434
"59 St - Columbus Circle"125,4898
"Morgan Av"L14,662
"Prince St"R22,995
"23 St"634,1384
"Jamaica - Van Wyck"G07,50
"Marcy Av"M16,1428
"Prospect Park"D26,1037
"New Utrecht Av"N04,477
"Sutter Av - Rutland Rd"251,393
"Avenue U"F36,-8
"Church Av"F27,214
"75 St"J17,-26
"168 St - Washington Hts"112,851
"Essex St"M18,1779
"Crown Hts - Utica Av"250,550
"14 St"132,2236
"Smith - 9 Sts"F22,1272
"Beverly Rd"245,271
"Cortelyou Rd"D30,-92
"World Trade Center"E01,-340
"Delancey St"F15,279
"Avenue M"D34,-317
"Beach 67 St"H06,132
"Jackson Hts - Roosevelt Av"G14,3099
"4 Av"F23,1403
"Coney Island - Stillwell Av"D43,318
"Norwood - 205 St"D01,-109
"34 St - Penn Station"128,841
"Van Cortlandt Park - 242 St"101,-153
"53 St"R40,-149
"Broadway-Lafayette St"D21,5550
"Kings Hwy"N08,20
"York St"F18,472
"Freeman St"216,1757
"149 St - Grand Concourse"222,3250
